image_name	things_image_nr	image_category	things_category_nr	face	body	lone_object	human_face	human_body	nh_mammal_face	nh_mammal_body	central_face	central_body	artificial_face	artificial_body	scene	rich_background
okra_04s	15284	okra	1075	0	0	0	0	0	0	0	0	0	0	0	0	0
okra_05s	15285	okra	1075	0	0	0	0	0	0	0	0	0	0	0	0	0
okra_06s	15286	okra	1075	0	0	0	0	0	0	0	0	0	0	0	0	0
omelet_01b	15308	omelet	1077	0	0	0	0	0	0	0	0	0	0	0	0	0
omelet_02s	15309	omelet	1077	0	0	0	0	0	0	0	0	0	0	0	0	0
omelet_03s	15310	omelet	1077	0	0	0	0	0	0	0	0	0	0	0	0	0
omelet_04n	15311	omelet	1077	0	0	0	0	0	0	0	0	0	0	0	0	0
omelet_05s	15312	omelet	1077	0	0	0	0	0	0	0	0	0	0	0	0	0
omelet_06s	15313	omelet	1077	0	0	0	0	0	0	0	0	0	0	0	0	0
onion_01b	15326	onion	1078	0	0	0	0	0	0	0	0	0	0	0	0	0
onion_02n	15327	onion	1078	0	0	0	0	0	0	0	0	0	0	0	0	0
onion_03n	15328	onion	1078	0	0	0	0	0	0	0	0	0	0	0	0	0
onion_04s	15329	onion	1078	0	0	0	0	0	0	0	0	0	0	0	0	0
onion_05s	15330	onion	1078	0	0	0	0	0	0	0	0	0	0	0	0	0
onion_06s	15331	onion	1078	0	0	0	0	0	0	0	0	0	0	0	0	0
otter_01b	15453	otter	1086	1	1	0	0	0	1	1	1	1	0	0	0	0
otter_02s	15454	otter	1086	1	1	0	0	0	1	1	1	1	0	0	0	1
otter_03s	15455	otter	1086	1	1	0	0	0	1	1	1	1	0	0	0	0
otter_04n	15456	otter	1086	1	1	0	0	0	1	1	1	1	0	0	0	0
otter_05s	15457	otter	1086	1	1	0	0	0	1	1	1	1	0	0	0	0
otter_06n	15458	otter	1086	1	1	0	0	0	1	1	1	1	0	0	0	0
overalls_01s	15521	overalls	1091	0	1	0	0	1	0	0	0	1	0	0	0	0
overalls_02s	15522	overalls	1091	0	0	0	0	0	0	0	0	0	0	0	0	0
overalls_03s	15523	overalls	1091	0	1	0	0	1	0	0	0	1	0	0	0	0
overalls_04s	15524	overalls	1091	0	0	0	0	0	0	0	0	0	0	0	0	1
overalls_05s	15525	overalls	1091	0	0	1	0	0	0	0	0	0	0	0	0	0
overalls_06s	15526	overalls	1091	0	0	0	0	0	0	0	0	0	0	0	0	0
oyster_01b	15560	oyster	1093	0	0	0	0	0	0	0	0	0	0	0	0	0
oyster_02n	15561	oyster	1093	0	0	0	0	0	0	0	0	0	0	0	0	0
oyster_03n	15562	oyster	1093	0	0	0	0	0	0	0	0	0	0	0	0	0
oyster_04s	15563	oyster	1093	0	1	0	0	1	0	0	0	0	0	0	0	0
oyster_05s	15564	oyster	1093	0	0	0	0	0	0	0	0	0	0	0	0	0
oyster_06s	15565	oyster	1093	0	0	0	0	0	0	0	0	0	0	0	0	0
pacifier_01s	15573	pacifier	1094	0	0	1	0	0	0	0	0	0	0	0	0	0
pacifier_02s	15574	pacifier	1094	0	0	1	0	0	0	0	0	0	0	0	0	0
pacifier_03s	15575	pacifier	1094	0	0	1	0	0	0	0	0	0	0	0	0	0
pacifier_04s	15576	pacifier	1094	0	0	0	0	0	0	0	0	0	0	0	0	0
pacifier_05s	15577	pacifier	1094	0	0	1	0	0	0	0	0	0	0	0	0	0
pacifier_06s	15578	pacifier	1094	0	0	1	0	0	0	0	0	0	0	0	0	0
padlock_01b	15601	padlock	1096	0	0	0	0	0	0	0	0	0	0	0	0	0
padlock_02n	15602	padlock	1096	0	0	0	0	0	0	0	0	0	0	0	0	0
padlock_03s	15603	padlock	1096	0	0	0	0	0	0	0	0	0	0	0	0	0
padlock_04n	15604	padlock	1096	0	0	0	0	0	0	0	0	0	0	0	0	0
padlock_05s	15605	padlock	1096	0	0	0	0	0	0	0	0	0	0	0	0	0
padlock_06s	15606	padlock	1096	0	0	0	0	0	0	0	0	0	0	0	0	0
paint_01b	15615	paint	1097	0	0	0	0	0	0	0	0	0	0	0	0	0
paint_02s	15616	paint	1097	0	0	0	0	0	0	0	0	0	0	0	0	0
paint_03s	15617	paint	1097	0	0	0	0	0	0	0	0	0	0	0	0	0
paint_04s	15618	paint	1097	0	0	0	0	0	0	0	0	0	0	0	0	0
paint_05s	15619	paint	1097	0	0	0	0	0	0	0	0	0	0	0	0	0
paint_06s	15620	paint	1097	0	0	0	0	0	0	0	0	0	0	0	0	0
paintbrush_01b	15628	paintbrush	1098	0	0	0	0	0	0	0	0	0	0	0	0	0
paintbrush_02s	15629	paintbrush	1098	0	0	1	0	0	0	0	0	0	0	0	0	0
paintbrush_03s	15630	paintbrush	1098	0	0	1	0	0	0	0	0	0	0	0	0	0
paintbrush_04s	15631	paintbrush	1098	0	0	0	0	0	0	0	0	0	0	0	0	0
paintbrush_05s	15632	paintbrush	1098	0	0	0	0	0	0	0	0	0	0	0	0	0
paintbrush_06s	15633	paintbrush	1098	0	0	1	0	0	0	0	0	0	0	0	0	0
pan_01b	15705	pan	1104	0	0	1	0	0	0	0	0	0	0	0	0	0
pan_02s	15706	pan	1104	0	0	0	0	0	0	0	0	0	0	0	0	0
pan_03s	15707	pan	1104	0	0	1	0	0	0	0	0	0	0	0	0	0
pan_04s	15708	pan	1104	0	0	1	0	0	0	0	0	0	0	0	0	0
pan_05s	15709	pan	1104	0	0	0	0	0	0	0	0	0	0	0	0	0
pan_06s	15710	pan	1104	0	0	1	0	0	0	0	0	0	0	0	0	0
pancake_01b	15722	pancake	1105	0	0	0	0	0	0	0	0	0	0	0	0	1
pancake_02n	15723	pancake	1105	0	0	0	0	0	0	0	0	0	0	0	0	0
pancake_03s	15724	pancake	1105	0	0	0	0	0	0	0	0	0	0	0	0	0
pancake_04s	15725	pancake	1105	0	0	0	0	0	0	0	0	0	0	0	0	0
pancake_05s	15726	pancake	1105	0	0	0	0	0	0	0	0	0	0	0	0	0
pancake_06s	15727	pancake	1105	0	0	0	0	0	0	0	0	0	0	0	0	0
panda_01b	15734	panda	1106	1	1	0	0	0	1	1	1	1	0	0	0	1
panda_02s	15735	panda	1106	1	1	0	0	0	1	1	1	1	0	0	0	0
panda_03s	15736	panda	1106	1	1	0	0	0	1	1	1	1	0	0	0	0
panda_04s	15737	panda	1106	1	1	0	0	0	1	1	1	1	0	0	0	0
panda_05s	15738	panda	1106	1	1	0	0	0	1	1	1	1	0	0	1	0
panda_06s	15739	panda	1106	1	1	0	0	0	1	1	1	1	0	0	0	1
pantyhose_01b	15803	pantyhose	1111	0	1	0	0	1	0	0	0	1	0	0	0	0
pantyhose_02s	15804	pantyhose	1111	0	1	0	0	1	0	0	0	1	0	0	0	0
pantyhose_03s	15805	pantyhose	1111	0	0	1	0	0	0	0	0	0	0	0	0	0
pantyhose_04s	15806	pantyhose	1111	0	0	0	0	0	0	0	0	0	0	0	0	0
pantyhose_05s	15807	pantyhose	1111	0	1	0	0	1	0	0	0	1	0	0	0	1
pantyhose_06s	15808	pantyhose	1111	0	1	0	0	1	0	0	0	1	0	0	0	1
papaya_01b	15817	papaya	1112	0	0	0	0	0	0	0	0	0	0	0	0	0
papaya_02s	15818	papaya	1112	0	0	0	0	0	0	0	0	0	0	0	0	0
papaya_03s	15819	papaya	1112	0	0	0	0	0	0	0	0	0	0	0	0	0
papaya_04s	15820	papaya	1112	0	0	1	0	0	0	0	0	0	0	0	0	0
papaya_05s	15821	papaya	1112	0	0	0	0	0	0	0	0	0	0	0	0	0
papaya_06n	15822	papaya	1112	0	0	0	0	0	0	0	0	0	0	0	0	0
paper_01b	15829	paper	1113	0	0	0	0	0	0	0	0	0	0	0	0	0
paper_02s	15830	paper	1113	0	1	0	0	1	0	0	0	1	0	0	0	1
paper_03s	15831	paper	1113	0	0	1	0	0	0	0	0	0	0	0	0	0
paper_04s	15832	paper	1113	0	0	1	0	0	0	0	0	0	0	0	0	0
paper_05s	15833	paper	1113	0	0	0	0	0	0	0	0	0	0	0	0	0
paper_06s	15834	paper	1113	0	0	1	0	0	0	0	0	0	0	0	0	0
paperclip_01s	15883	paperclip	1117	0	0	0	0	0	0	0	0	0	0	0	0	0
paperclip_02s	15884	paperclip	1117	0	0	0	0	0	0	0	0	0	0	0	0	0
paperclip_03s	15885	paperclip	1117	0	0	0	0	0	0	0	0	0	0	0	0	0
paperclip_04s	15886	paperclip	1117	0	0	0	0	0	0	0	0	0	0	0	0	0
paperclip_05s	15887	paperclip	1117	0	0	1	0	0	0	0	0	0	0	0	0	0
paperclip_06s	15888	paperclip	1117	0	0	0	0	0	0	0	0	0	0	0	0	0
parachute_01b	15908	parachute	1119	0	1	0	0	1	0	0	0	0	0	0	0	1
parachute_02s	15909	parachute	1119	0	1	0	0	1	0	0	0	1	0	0	1	0
parachute_03s	15910	parachute	1119	0	1	0	0	1	0	0	0	1	0	0	0	0
parachute_04s	15911	parachute	1119	1	1	0	1	1	0	0	0	1	0	0	0	1
parachute_05s	15912	parachute	1119	1	1	0	1	1	0	0	0	1	0	0	0	0
parachute_06s	15913	parachute	1119	0	0	0	0	0	0	0	0	0	0	0	1	0
parsley_01b	15992	parsley	1123	0	0	1	0	0	0	0	0	0	0	0	0	0
parsley_02n	15993	parsley	1123	0	0	0	0	0	0	0	0	0	0	0	0	0
parsley_03s	15994	parsley	1123	0	0	0	0	0	0	0	0	0	0	0	0	0
parsley_04s	15995	parsley	1123	0	0	0	0	0	0	0	0	0	0	0	0	0
parsley_05s	15996	parsley	1123	0	0	0	0	0	0	0	0	0	0	0	0	0
parsley_06s	15997	parsley	1123	0	0	0	0	0	0	0	0	0	0	0	0	0
pastry_01b	16017	pastry	1125	0	0	0	0	0	0	0	0	0	0	0	0	0
pastry_02s	16018	pastry	1125	0	0	0	0	0	0	0	0	0	0	0	0	0
pastry_03n	16019	pastry	1125	0	0	0	0	0	0	0	0	0	0	0	0	0
pastry_04s	16020	pastry	1125	0	0	0	0	0	0	0	0	0	0	0	0	0
pastry_05s	16021	pastry	1125	0	0	0	0	0	0	0	0	0	0	0	0	0
pastry_06s	16022	pastry	1125	0	0	0	0	0	0	0	0	0	0	0	0	0
pea_01s	16074	pea	1129	0	0	0	0	0	0	0	0	0	0	0	0	0
pea_02s	16075	pea	1129	0	0	0	0	0	0	0	0	0	0	0	0	0
pea_03s	16076	pea	1129	0	0	0	0	0	0	0	0	0	0	0	0	0
pea_04s	16077	pea	1129	0	0	0	0	0	0	0	0	0	0	0	0	0
pea_05s	16078	pea	1129	0	0	0	0	0	0	0	0	0	0	0	0	0
pea_06s	16079	pea	1129	0	0	0	0	0	0	0	0	0	0	0	0	0
peach_01b	16088	peach	1130	0	0	0	0	0	0	0	0	0	0	0	0	1
peach_02n	16089	peach	1130	0	0	0	0	0	0	0	0	0	0	0	0	1
peach_03s	16090	peach	1130	0	0	0	0	0	0	0	0	0	0	0	0	0
peach_04s	16091	peach	1130	0	0	0	0	0	0	0	0	0	0	0	0	0
peach_05s	16092	peach	1130	0	0	0	0	0	0	0	0	0	0	0	0	0
peach_06s	16093	peach	1130	0	0	0	0	0	0	0	0	0	0	0	0	0
peanut_01b	16114	peanut	1132	0	0	0	0	0	0	0	0	0	0	0	0	0
peanut_02n	16115	peanut	1132	0	0	0	0	0	0	0	0	0	0	0	0	0
peanut_03s	16116	peanut	1132	0	0	0	0	0	0	0	0	0	0	0	0	0
peanut_04s	16117	peanut	1132	0	0	0	0	0	0	0	0	0	0	0	0	0
peanut_05s	16118	peanut	1132	0	0	0	0	0	0	0	0	0	0	0	0	0
peanut_06n	16119	peanut	1132	0	0	0	0	0	0	0	0	0	0	0	0	0
pear_01b	16141	pear	1134	0	0	0	0	0	0	0	0	0	0	0	0	0
pear_02s	16142	pear	1134	0	0	1	0	0	0	0	0	0	0	0	0	0
pear_03s	16143	pear	1134	0	0	0	0	0	0	0	0	0	0	0	0	0
pear_04s	16144	pear	1134	0	0	0	0	0	0	0	0	0	0	0	0	0
pear_05s	16145	pear	1134	0	0	0	0	0	0	0	0	0	0	0	0	0
pear_06s	16146	pear	1134	0	0	0	0	0	0	0	0	0	0	0	0	0
pecan_01b	16167	pecan	1136	0	0	0	0	0	0	0	0	0	0	0	0	0
pecan_02s	16168	pecan	1136	0	0	0	0	0	0	0	0	0	0	0	0	0
pecan_03s	16169	pecan	1136	0	0	0	0	0	0	0	0	0	0	0	0	0
pecan_04s	16170	pecan	1136	0	0	0	0	0	0	0	0	0	0	0	0	0
pecan_05s	16171	pecan	1136	0	0	0	0	0	0	0	0	0	0	0	0	0
pecan_06s	16172	pecan	1136	0	0	0	0	0	0	0	0	0	0	0	0	0
peeler_01b	16205	peeler	1139	0	0	0	0	0	0	0	0	0	0	0	0	0
peeler_02s	16206	peeler	1139	0	0	0	0	0	0	0	0	0	0	0	0	0
peeler_03s	16207	peeler	1139	0	0	0	0	0	0	0	0	0	0	0	0	0
peeler_04s	16208	peeler	1139	0	0	0	0	0	0	0	0	0	0	0	0	0
peeler_05s	16209	peeler	1139	0	0	0	0	0	0	0	0	0	0	0	0	0
peeler_06s	16210	peeler	1139	0	1	0	0	1	0	0	0	1	0	0	0	0
pencil_01s	16257	pencil	1143	0	0	1	0	0	0	0	0	0	0	0	0	0
pencil_02s	16258	pencil	1143	0	0	0	0	0	0	0	0	0	0	0	0	0
pencil_03s	16259	pencil	1143	0	0	1	0	0	0	0	0	0	0	0	0	0
pencil_04s	16260	pencil	1143	0	0	1	0	0	0	0	0	0	0	0	0	0
pencil_05n	16261	pencil	1143	0	0	0	0	0	0	0	0	0	0	0	0	0
pencil_06n	16262	pencil	1143	0	0	1	0	0	0	0	0	0	0	0	0	0
pencil_sharpener_01b	16269	pencil_sharpener	1144	0	0	0	0	0	0	0	0	0	0	0	0	0
pencil_sharpener_02s	16270	pencil_sharpener	1144	0	0	1	0	0	0	0	0	0	0	0	0	0
pencil_sharpener_03s	16271	pencil_sharpener	1144	0	0	0	0	0	0	0	0	0	0	0	0	0
pencil_sharpener_04s	16272	pencil_sharpener	1144	0	0	1	0	0	0	0	0	0	0	0	0	0
pencil_sharpener_05s	16273	pencil_sharpener	1144	0	0	0	0	0	0	0	0	0	0	0	0	0
pencil_sharpener_06s	16274	pencil_sharpener	1144	0	0	1	0	0	0	0	0	0	0	0	0	0
penguin_01b	16294	penguin	1146	1	1	0	0	0	0	0	1	1	0	0	0	0
penguin_02s	16295	penguin	1146	1	1	0	0	0	0	0	1	1	0	0	0	0
penguin_03s	16296	penguin	1146	1	1	0	0	0	0	0	1	1	0	0	0	1
penguin_04s	16297	penguin	1146	1	1	0	0	0	0	0	1	1	0	0	0	1
penguin_05s	16298	penguin	1146	1	1	0	0	0	0	0	1	1	0	0	0	0
penguin_06s	16299	penguin	1146	1	1	0	0	0	0	0	1	1	0	0	0	0
pepper1_01b	16370	pepper1	1151	0	0	1	0	0	0	0	0	0	0	0	0	0
pepper1_02s	16371	pepper1	1151	0	0	0	0	0	0	0	0	0	0	0	0	0
pepper1_03s	16372	pepper1	1151	0	0	0	0	0	0	0	0	0	0	0	0	0
pepper1_04s	16373	pepper1	1151	0	0	0	0	0	0	0	0	0	0	0	0	0
pepper1_05s	16374	pepper1	1151	0	0	0	0	0	0	0	0	0	0	0	0	0
pepper1_06s	16375	pepper1	1151	0	0	0	0	0	0	0	0	0	0	0	0	0
petal_01b	16486	petal	1159	0	0	1	0	0	0	0	0	0	0	0	0	0
petal_02s	16487	petal	1159	0	0	0	0	0	0	0	0	0	0	0	0	0
petal_03s	16488	petal	1159	0	0	0	0	0	0	0	0	0	0	0	0	0
petal_04s	16489	petal	1159	0	0	0	0	0	0	0	0	0	0	0	0	0
petal_05s	16490	petal	1159	0	0	0	0	0	0	0	0	0	0	0	0	0
petal_06s	16491	petal	1159	0	0	0	0	0	0	0	0	0	0	0	0	0
phone_01b	16532	phone	1162	0	0	1	0	0	0	0	0	0	0	0	0	0
phone_02s	16533	phone	1162	0	0	1	0	0	0	0	0	0	0	0	0	0
phone_03s	16534	phone	1162	0	0	0	0	0	0	0	0	0	0	0	0	0
phone_04s	16535	phone	1162	0	0	0	0	0	0	0	0	0	0	0	0	1
phone_05s	16536	phone	1162	0	0	1	0	0	0	0	0	0	0	0	0	0
phone_06s	16537	phone	1162	0	0	0	0	0	0	0	0	0	0	0	0	0
piano_01b	16586	piano	1166	0	0	0	0	0	0	0	0	0	0	0	1	0
piano_02n	16587	piano	1166	0	0	0	0	0	0	0	0	0	0	0	0	1
piano_03n	16588	piano	1166	0	0	0	0	0	0	0	0	0	0	0	0	1
piano_04n	16589	piano	1166	0	0	0	0	0	0	0	0	0	0	0	0	1
piano_05n	16590	piano	1166	0	0	0	0	0	0	0	0	0	0	0	0	0
piano_06n	16591	piano	1166	0	0	0	0	0	0	0	0	0	0	0	0	1
pickle_01b	16611	pickle	1168	0	0	1	0	0	0	0	0	0	0	0	0	0
pickle_02s	16612	pickle	1168	0	0	0	0	0	0	0	0	0	0	0	0	0
pickle_03s	16613	pickle	1168	0	0	0	0	0	0	0	0	0	0	0	0	0
pickle_04s	16614	pickle	1168	0	0	0	0	0	0	0	0	0	0	0	0	0
pickle_05s	16615	pickle	1168	0	0	0	0	0	0	0	0	0	0	0	0	0
pickle_06n	16616	pickle	1168	0	0	0	0	0	0	0	0	0	0	0	0	0
pie_01b	16627	pie	1169	0	0	0	0	0	0	0	0	0	0	0	0	0
pie_02s	16628	pie	1169	0	0	0	0	0	0	0	0	0	0	0	0	0
pie_03s	16629	pie	1169	0	0	0	0	0	0	0	0	0	0	0	0	0
pie_04s	16630	pie	1169	0	0	0	0	0	0	0	0	0	0	0	0	0
pie_05s	16631	pie	1169	0	0	0	0	0	0	0	0	0	0	0	0	0
pie_06s	16632	pie	1169	0	0	0	0	0	0	0	0	0	0	0	0	0
pig_01b	16661	pig	1171	1	1	0	0	0	1	1	1	1	0	0	0	1
pig_02s	16662	pig	1171	1	1	0	0	0	1	1	1	1	0	0	0	0
pig_03s	16663	pig	1171	1	1	0	0	0	1	1	1	1	0	0	0	1
pig_04s	16664	pig	1171	1	1	0	0	0	1	1	1	1	0	0	0	0
pig_05s	16665	pig	1171	1	1	0	0	0	1	1	1	1	0	0	0	0
pig_06s	16666	pig	1171	1	1	0	0	0	1	1	1	1	0	0	0	1
pigeon_01b	16673	pigeon	1172	1	1	0	0	0	0	0	1	1	0	0	0	0
pigeon_02s	16674	pigeon	1172	1	1	0	0	0	0	0	1	1	0	0	0	0
pigeon_03s	16675	pigeon	1172	1	1	0	0	0	0	0	1	1	0	0	0	0
pigeon_04s	16676	pigeon	1172	1	1	0	0	0	0	0	1	1	0	0	0	0
pigeon_05s	16677	pigeon	1172	1	1	0	0	0	0	0	1	1	0	0	0	0
pigeon_06s	16678	pigeon	1172	1	1	0	0	0	0	0	1	1	0	0	0	0
pill_01b	16714	pill	1175	0	0	1	0	0	0	0	0	0	0	0	0	0
pill_02s	16715	pill	1175	0	0	0	0	0	0	0	0	0	0	0	0	0
pill_03s	16716	pill	1175	0	0	1	0	0	0	0	0	0	0	0	0	0
pill_04s	16717	pill	1175	0	1	0	0	1	0	0	0	1	0	0	0	0
pill_05s	16718	pill	1175	0	1	0	0	1	0	0	0	1	0	0	0	0
pill_06s	16719	pill	1175	0	0	1	0	0	0	0	0	0	0	0	0	0
pillow_01b	16741	pillow	1177	0	0	0	0	0	0	0	0	0	0	0	0	0
pillow_02s	16742	pillow	1177	0	0	0	0	0	0	0	0	0	0	0	0	1
pillow_03s	16743	pillow	1177	0	0	0	0	0	0	0	0	0	0	0	0	0
pillow_04s	16744	pillow	1177	0	0	0	0	0	0	0	0	0	0	0	0	0
pillow_05s	16745	pillow	1177	0	0	0	0	0	0	0	0	0	0	0	0	1
pillow_06s	16746	pillow	1177	0	0	0	0	0	0	0	0	0	0	0	0	1
pineapple_01b	16829	pineapple	1183	0	0	0	0	0	0	0	0	0	0	0	0	1
pineapple_02n	16830	pineapple	1183	0	0	0	0	0	0	0	0	0	0	0	0	0
pineapple_03n	16831	pineapple	1183	0	0	0	0	0	0	0	0	0	0	0	0	1
pineapple_04s	16832	pineapple	1183	0	0	0	0	0	0	0	0	0	0	0	0	1
pineapple_05s	16833	pineapple	1183	0	0	0	0	0	0	0	0	0	0	0	0	0
pineapple_06s	16834	pineapple	1183	0	0	0	0	0	0	0	0	0	0	0	0	0
ping-pong_table_01b	16853	ping-pong_table	1185	0	0	0	0	0	0	0	0	0	0	0	1	0
ping-pong_table_02s	16854	ping-pong_table	1185	0	0	0	0	0	0	0	0	0	0	0	1	0
ping-pong_table_03s	16855	ping-pong_table	1185	0	0	0	0	0	0	0	0	0	0	0	1	0
ping-pong_table_04s	16856	ping-pong_table	1185	0	0	0	0	0	0	0	0	0	0	0	1	0
ping-pong_table_05s	16857	ping-pong_table	1185	0	0	0	0	0	0	0	0	0	0	0	1	0
ping-pong_table_06s	16858	ping-pong_table	1185	0	0	0	0	0	0	0	0	0	0	0	1	0
pinwheel_01b	16866	pinwheel	1186	0	0	0	0	0	0	0	0	0	0	0	0	0
pinwheel_02s	16867	pinwheel	1186	0	0	0	0	0	0	0	0	0	0	0	0	0
pinwheel_03s	16868	pinwheel	1186	0	0	0	0	0	0	0	0	0	0	0	0	0
pinwheel_04s	16869	pinwheel	1186	0	0	0	0	0	0	0	0	0	0	0	0	0
pinwheel_05s	16870	pinwheel	1186	0	0	0	0	0	0	0	0	0	0	0	0	0
pinwheel_06s	16871	pinwheel	1186	0	0	1	0	0	0	0	0	0	0	0	0	0
pistachio_01b	16905	pistachio	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
pistachio_02s	16906	pistachio	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
pistachio_03s	16907	pistachio	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
pistachio_04s	16908	pistachio	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
pistachio_05s	16909	pistachio	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
pistachio_06n	16910	pistachio	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
pizza_01b	16960	pizza	1193	0	0	0	0	0	0	0	0	0	0	0	0	0
pizza_02s	16961	pizza	1193	0	0	0	0	0	0	0	0	0	0	0	0	0
pizza_03s	16962	pizza	1193	0	0	0	0	0	0	0	0	0	0	0	0	0
pizza_04s	16963	pizza	1193	0	0	0	0	0	0	0	0	0	0	0	0	0
pizza_05s	16964	pizza	1193	0	0	0	0	0	0	0	0	0	0	0	0	0
pizza_06s	16965	pizza	1193	0	0	0	0	0	0	0	0	0	0	0	0	0
plastic_film_01b	17012	plastic_film	1197	0	1	1	0	1	0	0	0	1	0	0	0	0
plastic_film_02s	17013	plastic_film	1197	0	1	0	0	1	0	0	0	1	0	0	0	0
plastic_film_03s	17014	plastic_film	1197	0	0	1	0	0	0	0	0	0	0	0	0	0
plastic_film_04s	17015	plastic_film	1197	0	0	0	0	0	0	0	0	0	0	0	0	0
plastic_film_05s	17016	plastic_film	1197	0	1	1	0	1	0	0	0	1	0	0	0	0
plastic_film_06s	17017	plastic_film	1197	0	1	0	0	1	0	0	0	1	0	0	0	0
plate_01b	17025	plate	1198	0	0	1	0	0	0	0	0	0	0	0	0	0
plate_02s	17026	plate	1198	0	0	1	0	0	0	0	0	0	0	0	0	0
plate_03s	17027	plate	1198	0	0	0	0	0	0	0	0	0	0	0	0	0
plate_04s	17028	plate	1198	0	0	0	0	0	0	0	0	0	0	0	0	0
plate_05s	17029	plate	1198	0	0	1	0	0	0	0	0	0	0	0	0	0
plate_06s	17030	plate	1198	0	0	1	0	0	0	0	0	0	0	0	0	0
platypus_01b	17038	platypus	1199	1	1	0	0	0	0	0	1	1	0	0	0	1
platypus_02s	17039	platypus	1199	1	1	0	0	0	0	0	1	1	0	0	0	0
platypus_03s	17040	platypus	1199	1	1	0	0	0	0	0	1	1	0	0	0	0
platypus_04s	17041	platypus	1199	0	1	0	0	0	0	0	0	1	0	0	0	1
platypus_05s	17042	platypus	1199	1	1	0	0	0	0	0	0	1	0	0	0	0
platypus_06s	17043	platypus	1199	1	1	0	0	0	0	0	1	1	0	0	0	0
playing_card_01b	17051	playing_card	1200	0	0	0	0	0	0	0	0	0	0	0	0	0
playing_card_02s	17052	playing_card	1200	0	0	0	0	0	0	0	0	0	0	0	0	0
playing_card_03s	17053	playing_card	1200	0	0	0	0	0	0	0	0	0	0	0	0	0
playing_card_04s	17054	playing_card	1200	0	0	0	0	0	0	0	0	0	0	0	0	0
playing_card_05s	17055	playing_card	1200	0	0	1	0	0	0	0	0	0	0	0	0	0
playing_card_06s	17056	playing_card	1200	0	0	0	0	0	0	0	0	0	0	0	0	1
pliers_01s	17077	pliers	1202	0	0	1	0	0	0	0	0	0	0	0	0	0
pliers_02s	17078	pliers	1202	0	0	0	0	0	0	0	0	0	0	0	0	0
pliers_03s	17079	pliers	1202	0	0	0	0	0	0	0	0	0	0	0	0	0
pliers_04s	17080	pliers	1202	0	0	0	0	0	0	0	0	0	0	0	0	0
pliers_05s	17081	pliers	1202	0	0	1	0	0	0	0	0	0	0	0	0	0
pliers_06s	17082	pliers	1202	0	0	0	0	0	0	0	0	0	0	0	0	0
plum_01b	17105	plum	1204	0	0	0	0	0	0	0	0	0	0	0	0	0
plum_02s	17106	plum	1204	0	0	0	0	0	0	0	0	0	0	0	0	1
plum_03s	17107	plum	1204	0	0	0	0	0	0	0	0	0	0	0	0	0
plum_04s	17108	plum	1204	0	0	0	0	0	0	0	0	0	0	0	0	0
plum_05n	17109	plum	1204	0	0	0	0	0	0	0	0	0	0	0	0	1
plum_06s	17110	plum	1204	0	0	0	0	0	0	0	0	0	0	0	0	1
pocket_01b	17131	pocket	1206	0	0	0	0	0	0	0	0	0	0	0	0	0
pocket_02s	17132	pocket	1206	0	0	0	0	0	0	0	0	0	0	0	0	0
pocket_03s	17133	pocket	1206	0	0	0	0	0	0	0	0	0	0	0	0	0
pocket_04s	17134	pocket	1206	0	0	0	0	0	0	0	0	0	0	0	0	0
pocket_05s	17135	pocket	1206	0	0	0	0	0	0	0	0	0	0	0	0	0
pocket_06s	17136	pocket	1206	0	0	0	0	0	0	0	0	0	0	0	0	0
pocketknife_01b	17163	pocketknife	1208	0	0	0	0	0	0	0	0	0	0	0	0	0
pocketknife_02s	17164	pocketknife	1208	0	0	1	0	0	0	0	0	0	0	0	0	0
pocketknife_03s	17165	pocketknife	1208	0	0	1	0	0	0	0	0	0	0	0	0	0
pocketknife_04s	17166	pocketknife	1208	0	0	0	0	0	0	0	0	0	0	0	0	0
pocketknife_05s	17167	pocketknife	1208	0	0	1	0	0	0	0	0	0	0	0	0	0
pocketknife_06s	17168	pocketknife	1208	0	0	1	0	0	0	0	0	0	0	0	0	0
pogo_stick_01s	17177	pogo_stick	1209	0	1	0	0	1	0	0	0	1	0	0	1	0
pogo_stick_02s	17178	pogo_stick	1209	1	1	0	1	1	0	0	1	1	0	0	1	0
pogo_stick_03s	17179	pogo_stick	1209	1	1	0	1	1	0	0	1	1	0	0	1	0
pogo_stick_04s	17180	pogo_stick	1209	1	1	0	1	1	0	0	1	1	0	0	0	0
pogo_stick_05s	17181	pogo_stick	1209	1	1	0	1	1	0	0	0	1	0	0	1	0
pogo_stick_06s	17182	pogo_stick	1209	1	1	0	1	1	0	0	0	1	0	0	1	0
polaroid_01b	17241	polaroid	1213	0	0	0	0	0	0	0	0	0	0	0	0	0
polaroid_02s	17242	polaroid	1213	0	1	0	0	1	0	0	0	0	0	0	1	0
polaroid_03s	17243	polaroid	1213	0	0	0	0	0	0	0	0	0	0	0	0	0
polaroid_04s	17244	polaroid	1213	0	0	0	0	0	0	0	0	0	0	0	0	0
polaroid_05s	17245	polaroid	1213	0	1	0	0	1	0	0	0	0	0	0	1	0
